date,voice,platform_group,posts,era,halfyear,lit_window,political_window
2025-11-02,lay_media,facebook,16,post,2025H2,TRUE,FALSE
2025-11-02,lay_media,other,0,post,2025H2,TRUE,FALSE
2025-11-02,lay_media,video,11,post,2025H2,TRUE,FALSE
2025-11-02,lay_media,web,15,post,2025H2,TRUE,FALSE
2025-11-02,official,facebook,1,post,2025H2,TRUE,FALSE
2025-11-02,official,other,0,post,2025H2,TRUE,FALSE
2025-11-02,official,video,0,post,2025H2,TRUE,FALSE
2025-11-02,official,web,34,post,2025H2,TRUE,FALSE
2025-11-02,portal,facebook,3,post,2025H2,TRUE,FALSE
2025-11-02,portal,other,0,post,2025H2,TRUE,FALSE
2025-11-02,portal,video,0,post,2025H2,TRUE,FALSE
2025-11-02,portal,web,6,post,2025H2,TRUE,FALSE
2025-11-03,creators,facebook,5,post,2025H2,TRUE,FALSE
2025-11-03,creators,other,0,post,2025H2,TRUE,FALSE
2025-11-03,creators,video,7,post,2025H2,TRUE,FALSE
2025-11-03,creators,web,0,post,2025H2,TRUE,FALSE
2025-11-03,lay_media,facebook,13,post,2025H2,TRUE,FALSE
2025-11-03,lay_media,other,0,post,2025H2,TRUE,FALSE
2025-11-03,lay_media,video,9,post,2025H2,TRUE,FALSE
2025-11-03,lay_media,web,22,post,2025H2,TRUE,FALSE
2025-11-03,official,facebook,3,post,2025H2,TRUE,FALSE
2025-11-03,official,other,0,post,2025H2,TRUE,FALSE
2025-11-03,official,video,1,post,2025H2,TRUE,FALSE
2025-11-03,official,web,39,post,2025H2,TRUE,FALSE
2025-11-03,portal,facebook,1,post,2025H2,TRUE,FALSE
2025-11-03,portal,other,0,post,2025H2,TRUE,FALSE
2025-11-03,portal,video,0,post,2025H2,TRUE,FALSE
2025-11-03,portal,web,6,post,2025H2,TRUE,FALSE
2025-11-04,creators,facebook,3,post,2025H2,FALSE,FALSE
2025-11-04,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-04,creators,video,6,post,2025H2,FALSE,FALSE
2025-11-04,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-04,lay_media,facebook,23,post,2025H2,FALSE,FALSE
2025-11-04,lay_media,other,3,post,2025H2,FALSE,FALSE
2025-11-04,lay_media,video,12,post,2025H2,FALSE,FALSE
2025-11-04,lay_media,web,23,post,2025H2,FALSE,FALSE
2025-11-04,official,facebook,3,post,2025H2,FALSE,FALSE
2025-11-04,official,other,0,post,2025H2,FALSE,FALSE
2025-11-04,official,video,0,post,2025H2,FALSE,FALSE
2025-11-04,official,web,39,post,2025H2,FALSE,FALSE
2025-11-04,portal,facebook,2,post,2025H2,FALSE,FALSE
2025-11-04,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-04,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-04,portal,web,1,post,2025H2,FALSE,FALSE
2025-11-05,creators,facebook,4,post,2025H2,FALSE,FALSE
2025-11-05,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-05,creators,video,6,post,2025H2,FALSE,FALSE
2025-11-05,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-05,lay_media,facebook,21,post,2025H2,FALSE,FALSE
2025-11-05,lay_media,other,1,post,2025H2,FALSE,FALSE
2025-11-05,lay_media,video,12,post,2025H2,FALSE,FALSE
2025-11-05,lay_media,web,24,post,2025H2,FALSE,FALSE
2025-11-05,official,facebook,2,post,2025H2,FALSE,FALSE
2025-11-05,official,other,0,post,2025H2,FALSE,FALSE
2025-11-05,official,video,1,post,2025H2,FALSE,FALSE
2025-11-05,official,web,24,post,2025H2,FALSE,FALSE
2025-11-05,portal,facebook,2,post,2025H2,FALSE,FALSE
2025-11-05,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-05,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-05,portal,web,5,post,2025H2,FALSE,FALSE
2025-11-06,creators,facebook,2,post,2025H2,FALSE,FALSE
2025-11-06,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-06,creators,video,6,post,2025H2,FALSE,FALSE
2025-11-06,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-06,lay_media,facebook,14,post,2025H2,FALSE,FALSE
2025-11-06,lay_media,other,1,post,2025H2,FALSE,FALSE
2025-11-06,lay_media,video,8,post,2025H2,FALSE,FALSE
2025-11-06,lay_media,web,15,post,2025H2,FALSE,FALSE
2025-11-06,official,facebook,3,post,2025H2,FALSE,FALSE
2025-11-06,official,other,0,post,2025H2,FALSE,FALSE
2025-11-06,official,video,1,post,2025H2,FALSE,FALSE
2025-11-06,official,web,41,post,2025H2,FALSE,FALSE
2025-11-06,portal,facebook,1,post,2025H2,FALSE,FALSE
2025-11-06,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-06,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-06,portal,web,3,post,2025H2,FALSE,FALSE
2025-11-07,creators,facebook,2,post,2025H2,FALSE,FALSE
2025-11-07,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-07,creators,video,5,post,2025H2,FALSE,FALSE
2025-11-07,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-07,lay_media,facebook,21,post,2025H2,FALSE,FALSE
2025-11-07,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-07,lay_media,video,11,post,2025H2,FALSE,FALSE
2025-11-07,lay_media,web,25,post,2025H2,FALSE,FALSE
2025-11-07,official,facebook,3,post,2025H2,FALSE,FALSE
2025-11-07,official,other,0,post,2025H2,FALSE,FALSE
2025-11-07,official,video,2,post,2025H2,FALSE,FALSE
2025-11-07,official,web,38,post,2025H2,FALSE,FALSE
2025-11-07,portal,facebook,2,post,2025H2,FALSE,FALSE
2025-11-07,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-07,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-07,portal,web,4,post,2025H2,FALSE,FALSE
2025-11-08,creators,facebook,6,post,2025H2,FALSE,FALSE
2025-11-08,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-08,creators,video,11,post,2025H2,FALSE,FALSE
2025-11-08,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-08,lay_media,facebook,16,post,2025H2,FALSE,FALSE
2025-11-08,lay_media,other,1,post,2025H2,FALSE,FALSE
2025-11-08,lay_media,video,8,post,2025H2,FALSE,FALSE
2025-11-08,lay_media,web,20,post,2025H2,FALSE,FALSE
2025-11-08,official,facebook,0,post,2025H2,FALSE,FALSE
2025-11-08,official,other,0,post,2025H2,FALSE,FALSE
2025-11-08,official,video,2,post,2025H2,FALSE,FALSE
2025-11-08,official,web,28,post,2025H2,FALSE,FALSE
2025-11-08,portal,facebook,0,post,2025H2,FALSE,FALSE
2025-11-08,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-08,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-08,portal,web,3,post,2025H2,FALSE,FALSE
2025-11-09,creators,facebook,1,post,2025H2,FALSE,FALSE
2025-11-09,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-09,creators,video,4,post,2025H2,FALSE,FALSE
2025-11-09,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-09,lay_media,facebook,26,post,2025H2,FALSE,FALSE
2025-11-09,lay_media,other,2,post,2025H2,FALSE,FALSE
2025-11-09,lay_media,video,11,post,2025H2,FALSE,FALSE
2025-11-09,lay_media,web,14,post,2025H2,FALSE,FALSE
2025-11-09,official,facebook,1,post,2025H2,FALSE,FALSE
2025-11-09,official,other,0,post,2025H2,FALSE,FALSE
2025-11-09,official,video,1,post,2025H2,FALSE,FALSE
2025-11-09,official,web,23,post,2025H2,FALSE,FALSE
2025-11-09,portal,facebook,0,post,2025H2,FALSE,FALSE
2025-11-09,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-09,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-09,portal,web,4,post,2025H2,FALSE,FALSE
2025-11-10,creators,facebook,1,post,2025H2,FALSE,FALSE
2025-11-10,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-10,creators,video,6,post,2025H2,FALSE,FALSE
2025-11-10,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-10,lay_media,facebook,14,post,2025H2,FALSE,FALSE
2025-11-10,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-10,lay_media,video,9,post,2025H2,FALSE,FALSE
2025-11-10,lay_media,web,14,post,2025H2,FALSE,FALSE
2025-11-10,official,facebook,6,post,2025H2,FALSE,FALSE
2025-11-10,official,other,0,post,2025H2,FALSE,FALSE
2025-11-10,official,video,2,post,2025H2,FALSE,FALSE
2025-11-10,official,web,40,post,2025H2,FALSE,FALSE
2025-11-10,portal,facebook,2,post,2025H2,FALSE,FALSE
2025-11-10,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-10,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-10,portal,web,2,post,2025H2,FALSE,FALSE
2025-11-11,creators,facebook,2,post,2025H2,FALSE,FALSE
2025-11-11,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-11,creators,video,10,post,2025H2,FALSE,FALSE
2025-11-11,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-11,lay_media,facebook,17,post,2025H2,FALSE,FALSE
2025-11-11,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-11,lay_media,video,5,post,2025H2,FALSE,FALSE
2025-11-11,lay_media,web,22,post,2025H2,FALSE,FALSE
2025-11-11,official,facebook,5,post,2025H2,FALSE,FALSE
2025-11-11,official,other,0,post,2025H2,FALSE,FALSE
2025-11-11,official,video,0,post,2025H2,FALSE,FALSE
2025-11-11,official,web,28,post,2025H2,FALSE,FALSE
2025-11-11,portal,facebook,4,post,2025H2,FALSE,FALSE
2025-11-11,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-11,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-11,portal,web,9,post,2025H2,FALSE,FALSE
2025-11-12,creators,facebook,3,post,2025H2,FALSE,FALSE
2025-11-12,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-12,creators,video,11,post,2025H2,FALSE,FALSE
2025-11-12,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-12,lay_media,facebook,18,post,2025H2,FALSE,FALSE
2025-11-12,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-12,lay_media,video,6,post,2025H2,FALSE,FALSE
2025-11-12,lay_media,web,17,post,2025H2,FALSE,FALSE
2025-11-12,official,facebook,1,post,2025H2,FALSE,FALSE
2025-11-12,official,other,0,post,2025H2,FALSE,FALSE
2025-11-12,official,video,1,post,2025H2,FALSE,FALSE
2025-11-12,official,web,34,post,2025H2,FALSE,FALSE
2025-11-12,portal,facebook,0,post,2025H2,FALSE,FALSE
2025-11-12,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-12,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-12,portal,web,3,post,2025H2,FALSE,FALSE
2025-11-13,creators,facebook,4,post,2025H2,FALSE,FALSE
2025-11-13,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-13,creators,video,6,post,2025H2,FALSE,FALSE
2025-11-13,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-13,lay_media,facebook,22,post,2025H2,FALSE,FALSE
2025-11-13,lay_media,other,1,post,2025H2,FALSE,FALSE
2025-11-13,lay_media,video,8,post,2025H2,FALSE,FALSE
2025-11-13,lay_media,web,20,post,2025H2,FALSE,FALSE
2025-11-13,official,facebook,2,post,2025H2,FALSE,FALSE
2025-11-13,official,other,0,post,2025H2,FALSE,FALSE
2025-11-13,official,video,0,post,2025H2,FALSE,FALSE
2025-11-13,official,web,30,post,2025H2,FALSE,FALSE
2025-11-13,portal,facebook,0,post,2025H2,FALSE,FALSE
2025-11-13,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-13,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-13,portal,web,2,post,2025H2,FALSE,FALSE
2025-11-14,creators,facebook,2,post,2025H2,FALSE,FALSE
2025-11-14,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-14,creators,video,10,post,2025H2,FALSE,FALSE
2025-11-14,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-14,lay_media,facebook,19,post,2025H2,FALSE,FALSE
2025-11-14,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-14,lay_media,video,12,post,2025H2,FALSE,FALSE
2025-11-14,lay_media,web,22,post,2025H2,FALSE,FALSE
2025-11-14,official,facebook,3,post,2025H2,FALSE,FALSE
2025-11-14,official,other,0,post,2025H2,FALSE,FALSE
2025-11-14,official,video,2,post,2025H2,FALSE,FALSE
2025-11-14,official,web,38,post,2025H2,FALSE,FALSE
2025-11-14,portal,facebook,1,post,2025H2,FALSE,FALSE
2025-11-14,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-14,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-14,portal,web,2,post,2025H2,FALSE,FALSE
2025-11-15,creators,facebook,7,post,2025H2,FALSE,FALSE
2025-11-15,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-15,creators,video,4,post,2025H2,FALSE,FALSE
2025-11-15,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-15,lay_media,facebook,25,post,2025H2,FALSE,FALSE
2025-11-15,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-15,lay_media,video,7,post,2025H2,FALSE,FALSE
2025-11-15,lay_media,web,27,post,2025H2,FALSE,FALSE
2025-11-15,official,facebook,3,post,2025H2,FALSE,FALSE
2025-11-15,official,other,0,post,2025H2,FALSE,FALSE
2025-11-15,official,video,1,post,2025H2,FALSE,FALSE
2025-11-15,official,web,35,post,2025H2,FALSE,FALSE
2025-11-15,portal,facebook,3,post,2025H2,FALSE,FALSE
2025-11-15,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-15,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-15,portal,web,4,post,2025H2,FALSE,FALSE
2025-11-16,creators,facebook,2,post,2025H2,FALSE,TRUE
2025-11-16,creators,other,0,post,2025H2,FALSE,TRUE
2025-11-16,creators,video,4,post,2025H2,FALSE,TRUE
2025-11-16,creators,web,0,post,2025H2,FALSE,TRUE
2025-11-16,lay_media,facebook,15,post,2025H2,FALSE,TRUE
2025-11-16,lay_media,other,1,post,2025H2,FALSE,TRUE
2025-11-16,lay_media,video,10,post,2025H2,FALSE,TRUE
2025-11-16,lay_media,web,19,post,2025H2,FALSE,TRUE
2025-11-16,official,facebook,1,post,2025H2,FALSE,TRUE
2025-11-16,official,other,0,post,2025H2,FALSE,TRUE
2025-11-16,official,video,0,post,2025H2,FALSE,TRUE
2025-11-16,official,web,25,post,2025H2,FALSE,TRUE
2025-11-16,portal,facebook,1,post,2025H2,FALSE,TRUE
2025-11-16,portal,other,0,post,2025H2,FALSE,TRUE
2025-11-16,portal,video,0,post,2025H2,FALSE,TRUE
2025-11-16,portal,web,4,post,2025H2,FALSE,TRUE
2025-11-17,creators,facebook,4,post,2025H2,FALSE,TRUE
2025-11-17,creators,other,0,post,2025H2,FALSE,TRUE
2025-11-17,creators,video,7,post,2025H2,FALSE,TRUE
2025-11-17,creators,web,0,post,2025H2,FALSE,TRUE
2025-11-17,lay_media,facebook,27,post,2025H2,FALSE,TRUE
2025-11-17,lay_media,other,1,post,2025H2,FALSE,TRUE
2025-11-17,lay_media,video,14,post,2025H2,FALSE,TRUE
2025-11-17,lay_media,web,29,post,2025H2,FALSE,TRUE
2025-11-17,official,facebook,5,post,2025H2,FALSE,TRUE
2025-11-17,official,other,0,post,2025H2,FALSE,TRUE
2025-11-17,official,video,1,post,2025H2,FALSE,TRUE
2025-11-17,official,web,60,post,2025H2,FALSE,TRUE
2025-11-17,portal,facebook,2,post,2025H2,FALSE,TRUE
2025-11-17,portal,other,0,post,2025H2,FALSE,TRUE
2025-11-17,portal,video,0,post,2025H2,FALSE,TRUE
2025-11-17,portal,web,6,post,2025H2,FALSE,TRUE
2025-11-18,creators,facebook,6,post,2025H2,FALSE,TRUE
2025-11-18,creators,other,0,post,2025H2,FALSE,TRUE
2025-11-18,creators,video,8,post,2025H2,FALSE,TRUE
2025-11-18,creators,web,0,post,2025H2,FALSE,TRUE
2025-11-18,lay_media,facebook,19,post,2025H2,FALSE,TRUE
2025-11-18,lay_media,other,0,post,2025H2,FALSE,TRUE
2025-11-18,lay_media,video,9,post,2025H2,FALSE,TRUE
2025-11-18,lay_media,web,18,post,2025H2,FALSE,TRUE
2025-11-18,official,facebook,0,post,2025H2,FALSE,TRUE
2025-11-18,official,other,0,post,2025H2,FALSE,TRUE
2025-11-18,official,video,0,post,2025H2,FALSE,TRUE
2025-11-18,official,web,28,post,2025H2,FALSE,TRUE
2025-11-18,portal,facebook,1,post,2025H2,FALSE,TRUE
2025-11-18,portal,other,0,post,2025H2,FALSE,TRUE
2025-11-18,portal,video,0,post,2025H2,FALSE,TRUE
2025-11-18,portal,web,6,post,2025H2,FALSE,TRUE
2025-11-19,creators,facebook,2,post,2025H2,FALSE,TRUE
2025-11-19,creators,other,0,post,2025H2,FALSE,TRUE
2025-11-19,creators,video,5,post,2025H2,FALSE,TRUE
2025-11-19,creators,web,0,post,2025H2,FALSE,TRUE
2025-11-19,lay_media,facebook,21,post,2025H2,FALSE,TRUE
2025-11-19,lay_media,other,0,post,2025H2,FALSE,TRUE
2025-11-19,lay_media,video,8,post,2025H2,FALSE,TRUE
2025-11-19,lay_media,web,10,post,2025H2,FALSE,TRUE
2025-11-19,official,facebook,7,post,2025H2,FALSE,TRUE
2025-11-19,official,other,0,post,2025H2,FALSE,TRUE
2025-11-19,official,video,2,post,2025H2,FALSE,TRUE
2025-11-19,official,web,35,post,2025H2,FALSE,TRUE
2025-11-19,portal,facebook,0,post,2025H2,FALSE,TRUE
2025-11-19,portal,other,0,post,2025H2,FALSE,TRUE
2025-11-19,portal,video,0,post,2025H2,FALSE,TRUE
2025-11-19,portal,web,6,post,2025H2,FALSE,TRUE
2025-11-20,creators,facebook,4,post,2025H2,FALSE,TRUE
2025-11-20,creators,other,0,post,2025H2,FALSE,TRUE
2025-11-20,creators,video,6,post,2025H2,FALSE,TRUE
2025-11-20,creators,web,0,post,2025H2,FALSE,TRUE
2025-11-20,lay_media,facebook,18,post,2025H2,FALSE,TRUE
2025-11-20,lay_media,other,0,post,2025H2,FALSE,TRUE
2025-11-20,lay_media,video,13,post,2025H2,FALSE,TRUE
2025-11-20,lay_media,web,19,post,2025H2,FALSE,TRUE
2025-11-20,official,facebook,3,post,2025H2,FALSE,TRUE
2025-11-20,official,other,0,post,2025H2,FALSE,TRUE
2025-11-20,official,video,1,post,2025H2,FALSE,TRUE
2025-11-20,official,web,39,post,2025H2,FALSE,TRUE
2025-11-20,portal,facebook,4,post,2025H2,FALSE,TRUE
2025-11-20,portal,other,0,post,2025H2,FALSE,TRUE
2025-11-20,portal,video,0,post,2025H2,FALSE,TRUE
2025-11-20,portal,web,8,post,2025H2,FALSE,TRUE
2025-11-21,creators,facebook,3,post,2025H2,FALSE,FALSE
2025-11-21,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-21,creators,video,4,post,2025H2,FALSE,FALSE
2025-11-21,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-21,lay_media,facebook,26,post,2025H2,FALSE,FALSE
2025-11-21,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-21,lay_media,video,8,post,2025H2,FALSE,FALSE
2025-11-21,lay_media,web,24,post,2025H2,FALSE,FALSE
2025-11-21,official,facebook,2,post,2025H2,FALSE,FALSE
2025-11-21,official,other,0,post,2025H2,FALSE,FALSE
2025-11-21,official,video,0,post,2025H2,FALSE,FALSE
2025-11-21,official,web,40,post,2025H2,FALSE,FALSE
2025-11-21,portal,facebook,3,post,2025H2,FALSE,FALSE
2025-11-21,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-21,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-21,portal,web,2,post,2025H2,FALSE,FALSE
2025-11-22,creators,facebook,5,post,2025H2,FALSE,FALSE
2025-11-22,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-22,creators,video,7,post,2025H2,FALSE,FALSE
2025-11-22,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-22,lay_media,facebook,13,post,2025H2,FALSE,FALSE
2025-11-22,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-22,lay_media,video,11,post,2025H2,FALSE,FALSE
2025-11-22,lay_media,web,20,post,2025H2,FALSE,FALSE
2025-11-22,official,facebook,4,post,2025H2,FALSE,FALSE
2025-11-22,official,other,0,post,2025H2,FALSE,FALSE
2025-11-22,official,video,2,post,2025H2,FALSE,FALSE
2025-11-22,official,web,37,post,2025H2,FALSE,FALSE
2025-11-22,portal,facebook,4,post,2025H2,FALSE,FALSE
2025-11-22,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-22,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-22,portal,web,5,post,2025H2,FALSE,FALSE
2025-11-23,creators,facebook,1,post,2025H2,FALSE,FALSE
2025-11-23,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-23,creators,video,7,post,2025H2,FALSE,FALSE
2025-11-23,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-23,lay_media,facebook,23,post,2025H2,FALSE,FALSE
2025-11-23,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-23,lay_media,video,8,post,2025H2,FALSE,FALSE
2025-11-23,lay_media,web,10,post,2025H2,FALSE,FALSE
2025-11-23,official,facebook,2,post,2025H2,FALSE,FALSE
2025-11-23,official,other,0,post,2025H2,FALSE,FALSE
2025-11-23,official,video,0,post,2025H2,FALSE,FALSE
2025-11-23,official,web,36,post,2025H2,FALSE,FALSE
2025-11-23,portal,facebook,1,post,2025H2,FALSE,FALSE
2025-11-23,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-23,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-23,portal,web,7,post,2025H2,FALSE,FALSE
2025-11-24,creators,facebook,2,post,2025H2,FALSE,FALSE
2025-11-24,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-24,creators,video,5,post,2025H2,FALSE,FALSE
2025-11-24,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-24,lay_media,facebook,30,post,2025H2,FALSE,FALSE
2025-11-24,lay_media,other,2,post,2025H2,FALSE,FALSE
2025-11-24,lay_media,video,9,post,2025H2,FALSE,FALSE
2025-11-24,lay_media,web,18,post,2025H2,FALSE,FALSE
2025-11-24,official,facebook,4,post,2025H2,FALSE,FALSE
2025-11-24,official,other,0,post,2025H2,FALSE,FALSE
2025-11-24,official,video,1,post,2025H2,FALSE,FALSE
2025-11-24,official,web,51,post,2025H2,FALSE,FALSE
2025-11-24,portal,facebook,2,post,2025H2,FALSE,FALSE
2025-11-24,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-24,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-24,portal,web,9,post,2025H2,FALSE,FALSE
2025-11-25,creators,facebook,2,post,2025H2,FALSE,FALSE
2025-11-25,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-25,creators,video,3,post,2025H2,FALSE,FALSE
2025-11-25,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-25,lay_media,facebook,18,post,2025H2,FALSE,FALSE
2025-11-25,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-25,lay_media,video,9,post,2025H2,FALSE,FALSE
2025-11-25,lay_media,web,19,post,2025H2,FALSE,FALSE
2025-11-25,official,facebook,1,post,2025H2,FALSE,FALSE
2025-11-25,official,other,0,post,2025H2,FALSE,FALSE
2025-11-25,official,video,1,post,2025H2,FALSE,FALSE
2025-11-25,official,web,40,post,2025H2,FALSE,FALSE
2025-11-25,portal,facebook,3,post,2025H2,FALSE,FALSE
2025-11-25,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-25,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-25,portal,web,8,post,2025H2,FALSE,FALSE
2025-11-26,creators,facebook,3,post,2025H2,FALSE,FALSE
2025-11-26,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-26,creators,video,10,post,2025H2,FALSE,FALSE
2025-11-26,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-26,lay_media,facebook,20,post,2025H2,FALSE,FALSE
2025-11-26,lay_media,other,1,post,2025H2,FALSE,FALSE
2025-11-26,lay_media,video,11,post,2025H2,FALSE,FALSE
2025-11-26,lay_media,web,15,post,2025H2,FALSE,FALSE
2025-11-26,official,facebook,3,post,2025H2,FALSE,FALSE
2025-11-26,official,other,0,post,2025H2,FALSE,FALSE
2025-11-26,official,video,2,post,2025H2,FALSE,FALSE
2025-11-26,official,web,37,post,2025H2,FALSE,FALSE
2025-11-26,portal,facebook,3,post,2025H2,FALSE,FALSE
2025-11-26,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-26,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-26,portal,web,7,post,2025H2,FALSE,FALSE
2025-11-27,creators,facebook,2,post,2025H2,FALSE,FALSE
2025-11-27,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-27,creators,video,7,post,2025H2,FALSE,FALSE
2025-11-27,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-27,lay_media,facebook,26,post,2025H2,FALSE,FALSE
2025-11-27,lay_media,other,2,post,2025H2,FALSE,FALSE
2025-11-27,lay_media,video,10,post,2025H2,FALSE,FALSE
2025-11-27,lay_media,web,17,post,2025H2,FALSE,FALSE
2025-11-27,official,facebook,3,post,2025H2,FALSE,FALSE
2025-11-27,official,other,0,post,2025H2,FALSE,FALSE
2025-11-27,official,video,1,post,2025H2,FALSE,FALSE
2025-11-27,official,web,39,post,2025H2,FALSE,FALSE
2025-11-27,portal,facebook,0,post,2025H2,FALSE,FALSE
2025-11-27,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-27,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-27,portal,web,4,post,2025H2,FALSE,FALSE
2025-11-28,creators,facebook,5,post,2025H2,FALSE,FALSE
2025-11-28,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-28,creators,video,2,post,2025H2,FALSE,FALSE
2025-11-28,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-28,lay_media,facebook,25,post,2025H2,FALSE,FALSE
2025-11-28,lay_media,other,1,post,2025H2,FALSE,FALSE
2025-11-28,lay_media,video,13,post,2025H2,FALSE,FALSE
2025-11-28,lay_media,web,15,post,2025H2,FALSE,FALSE
2025-11-28,official,facebook,1,post,2025H2,FALSE,FALSE
2025-11-28,official,other,0,post,2025H2,FALSE,FALSE
2025-11-28,official,video,1,post,2025H2,FALSE,FALSE
2025-11-28,official,web,47,post,2025H2,FALSE,FALSE
2025-11-28,portal,facebook,2,post,2025H2,FALSE,FALSE
2025-11-28,portal,other,0,post,2025H2,FALSE,FALSE
2025-11-28,portal,video,0,post,2025H2,FALSE,FALSE
2025-11-28,portal,web,6,post,2025H2,FALSE,FALSE
2025-11-29,creators,facebook,0,post,2025H2,FALSE,FALSE
2025-11-29,creators,other,0,post,2025H2,FALSE,FALSE
2025-11-29,creators,video,6,post,2025H2,FALSE,FALSE
2025-11-29,creators,web,0,post,2025H2,FALSE,FALSE
2025-11-29,lay_media,facebook,32,post,2025H2,FALSE,FALSE
2025-11-29,lay_media,other,0,post,2025H2,FALSE,FALSE
2025-11-29,lay_media,video,9,post,2025H2,FALSE,FALSE
2025-11-29,lay_media,web,17,post,2025H2,FALSE,FALSE
2025-11-29,official,facebook,5,post,2025H2,FALSE,FALSE
2025-11-29,official,other,0,post,2025H2,FALSE,FALSE
2025-11-29,official,video,2,post,2025H2,FALSE,FALSE
